"cos2pisur5 11","solutions de (1) : U_5 sauf 1"
"cos2pisur5 12","solutions de (2) (-1 pm \sqrt{5})/2"
"cos2pisur5 2","u sol de (1) ssi u+1/u sol de (2)"
"cos2pisur5 3","forme trigo de u + 1/u"
"cos2pisur5 4","expression cos(2 pi/5)"
